periodid,periodname,periodcode,organisationunitid,organisationunitname,organisationunitcode,NUT_PLW Screened for Acute Malnutrition By MUAC Status MUAC < 23 cm,NUT_PLW Screened for Acute Malnutrition By MUAC Status MUAC >= 23 cm,NUT_PLW screened for acute malnutrition By status Pregnant,NUT_PLW screened for acute malnutrition By status lactating,NUT_Pregnant Women De-Wormed default,Nutrition - Nutritional Services Provided default,NUT_SAM at Beginning of the Month default,NUT_Newborns < 2500 gm default,NUT_MAM at Beginning of the Month default,NUT_Live Births Weighed default,NUT_Children With SAM Admitted To OTP default,NUT_Children With MAM Admitted to OTP default,NUT_Children Exit SAM Treatment (OTP) Cured,NUT_Children Exit SAM Treatment (OTP) Died,NUT_Children Exit SAM Treatment (OTP) Transferred out,NUT_Children Exit SAM Treatment (OTP) Defaulted,NUT_Children Exit SAM Treatment (OTP) Non-respondent,NUT_Children Exit MAM Treatment Cured,NUT_Children Exit MAM Treatment Died,NUT_Children Exit MAM Treatment Transferred out,NUT_Children Exit MAM Treatment Defaulted,NUT_Children Exit MAM Treatment Non-respondent,NUT_Children 6-59 Months Received Vitamin A by Dose First dose,NUT_Children 6-59 Months Received Vitamin A by Dose Second dose,EthioYear,month_name,year_gc,region,EthioMonth,GPP_mean_ec,Season,NUT_Children_Weighted_GMP,NUT_Pregnant_Women_IFA_90plus,NUT_SC_Children_TransferredOut,NUT_SC_Children_NonRespondent,NUT_SC_Children_Exit,NUT_SC_Children_Died,NUT_SC_Children_Cured,NUT_SC_Children_Defaulted,NUT_Children_VitaminA,NUT_Children_Dewormed,NUT_Adolescent_Underweight,NUT_SAM_Beginning_SC,NUT_SC_Children_Stabilized,NUT_Children_With_SAM_SC,NUT_Modere_Malnutrition,NUT_Severe_Malnutrition,NUT_TOT_<5_Screened_for_malnutrition,prevalance_acute_malnutration,Acute malnutration rate,IPC_AMN_class,SAM_Rate,IPC_AMN_class_SAM
201111,Hamle 2011,201111,UFtGyqJMEZh,Afar Region,1056255,2703.0,3809.0,,,799.0,,,112.0,,1053.0,,,,,,,,,,,,,9639.0,2114.0,2011,Hamle,2019,Afar,11,0.0053118,Kiremt,2406.0,2421.0,,,,,,,11775.0,4157.0,,,,,3765.405,738.4200000000001,12851.8025,4503.825000000001,35.04430604189569,Extremely Critical (>=30%),0.05745653187558711,Minimal (0-0.5%)
201111,Hamle 2011,201111,yb9NKGA8uqt,Amhara Region,1069284,48144.0,143952.0,43.0,236.0,15486.0,2.0,0.0,1224.0,0.0,29750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182294.0,83381.0,2011,Hamle,2019,Amhara,11,0.029747075,Kiremt,478494.0,48593.0,,,,,,,260440.0,230594.0,0.0,,,,27207.0,3322.0,1374.0,30529.0,2221.9068413391556,Extremely Critical (>=30%),2.417758369723435,Serious (1-3%)
201111,Hamle 2011,201111,Fccw8uMlJHN,Benishangul Gumuz Regional Health Bureau,6,475.0,8304.0,,,554.0,,,61.0,,1384.0,,,,,,,,,,,,,0.0,0.0,2011,Hamle,2019,Benishangul Gumuz,11,0.05231815,Kiremt,18141.0,1987.0,,,,,,,0.0,0.0,,,,,404.9075,119.735,15050.545000000002,524.6425,3.48587044522308,Alert (3-10%),0.00795552586301692,Minimal (0-0.5%)
201111,Hamle 2011,201111,tDoLtk2ylu4,Central Ethiopian region,1084709,9920.0,84795.0,,,5595.0,,,198.0,,12588.0,,,,,,,,,,,,,27096.0,41551.0,2011,Hamle,2019,Central Ethiopia,11,0.0375324,Kiremt,152057.0,21887.0,,,,,,,69198.0,49756.0,,,,,3309.72,596.975,2164.3113076923078,3906.6949999999997,180.50522520096726,Extremely Critical (>=30%),0.27582677125894767,Minimal (0-0.5%)
201111,Hamle 2011,201111,G9hDiPNoB7d,Dire Dawa City Administration,1056248,268.0,901.0,,,263.0,,,16.0,,784.0,,,,,,,,,,,,,1713.0,2581.0,2011,Hamle,2019,Dire Dawa,11,0.017745575,Kiremt,2587.0,1082.0,,,,,,,4294.0,2698.0,,,,,338.395,151.3625,24697.976006944446,489.7575,1.9829863785692097,Minimal (0-3%),0.006128538628324876,Minimal (0-0.5%)
201111,Hamle 2011,201111,moBiwh9h5Ce,Gambella Region,1056252,247.0,1524.0,,,35.0,,,4.0,,190.0,,,,,,,,,,,,,27.0,12.0,2011,Hamle,2019,Gambella,11,0.052614475,Kiremt,446.0,395.0,,,,,,,39.0,58.0,,,,,332.995,165.22750000000002,24988.103506944444,498.2225,1.99383878757161,Minimal (0-3%),0.006612246501783605,Minimal (0-0.5%)
201111,Hamle 2011,201111,b9nYedsL8te,Harari Region,1056249,172.0,670.0,,,80.0,,,91.0,,836.0,,,,,,,,,,,,,1676.0,1920.0,2011,Hamle,2019,Harari,11,0.036249275,Kiremt,3869.0,689.0,,,,,,,3596.0,2452.0,,,,,264.66499999999996,116.7775,15037.630833333333,381.4425,2.5365864093063863,Minimal (0-3%),0.0077656847208367324,Minimal (0-0.5%)
201111,Hamle 2011,201111,XU2wpLlX4Vk,Oromia Region,1056258,154980.0,486067.0,567.0,866.0,20548.0,,25.0,1540.0,0.0,59432.0,19.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,509202.0,187731.0,2011,Hamle,2019,Oromia,11,0.033885325,Kiremt,824847.0,103683.0,,,,,,,691089.0,517545.0,0.0,,,,36568.0,5535.0,8418.0,42103.0,500.15443098123075,Extremely Critical (>=30%),0.65751960085531,Alert (0.5-1%)
201111,Hamle 2011,201111,xNUoZIrGKxQ,Sidama Region,1063606,6179.0,56732.0,,,2411.0,,,142.0,,7626.0,,,,,,,,,,,,,19426.0,20806.0,2011,Hamle,2019,Sidama,11,0.0471374,Kiremt,98935.0,12990.0,,,,,,,40251.0,32731.0,,,,,5594.09,736.2725,1738.0316666666668,6330.3625,364.2259586754748,Extremely Critical (>=30%),0.4236243298213784,Minimal (0-0.5%)
201111,Hamle 2011,201111,PCKGSJoNHXi,Somali Region,1056250,14737.0,25120.0,,,3246.0,,,330.0,,4814.0,,,,,,,,,,,,,6114.0,5830.0,2011,Hamle,2019,Somali,11,0.0387549,Kiremt,6482.0,8945.0,,,,,,,12071.0,9617.0,,,,,1634.97,842.545,4106.864055555556,2477.515,60.326199418472214,Extremely Critical (>=30%),0.2051553176833911,Minimal (0-0.5%)
201111,Hamle 2011,201111,a2QIIR2UXcd,South Ethiopia Region,1084722,37904.0,111318.0,,,3519.0,,,212.0,,13605.0,,,,,,,,,,,,,20493.0,49155.0,2011,Hamle,2019,South Ethiopia,11,0.039337,Kiremt,200224.0,22890.0,,,,,,,70239.0,46205.0,,,,,23175.545,4063.875,1470.8499027777777,27239.42,1851.9510351502838,Extremely Critical (>=30%),2.762943378739841,Serious (1-3%)
201111,Hamle 2011,201111,HIlnt7Qj8do,South West Ethiopia Region,1065977,1477.0,16512.0,30.0,21.0,1140.0,,0.0,111.0,0.0,3609.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6407.0,8755.0,2011,Hamle,2019,South West Ethiopia,11,0.05544825,Kiremt,56759.0,6785.0,,,,,,,15478.0,8462.0,0.0,,,,419.0,174.0,0.0,593.0,inf,Extremely Critical (>=30%),inf,Extremely Critical (>=5%)
201111,Hamle 2011,201111,Gmw0DJLXGtx,Tigray Region,1056251,26596.0,62355.0,,,5525.0,,,539.0,,9281.0,,,,,,,,,,,,,39186.0,44418.0,2011,Hamle,2019,Tigray,11,0.02335775,Kiremt,192753.0,15858.0,,,,,,,83545.0,57412.0,,,,,6695.4875,736.97,1001.6550000000001,7432.4575,742.01771068881,Extremely Critical (>=30%),0.7357523298940254,Alert (0.5-1%)
201112,Nehase 2011,201112,b3aCK1PTn5S,Federal Ministry Of Health,1000750,307401.0,1017737.0,641.0,458.0,65071.0,1.0,5.0,4871.0,175.0,158339.0,17.0,40.0,19.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,843182.0,438573.0,2011,Nehase,2019,Addis Ababa,12,0.027577675,Kiremt,2164299.0,255137.0,0.0,0.0,0.0,0.0,0.0,0.0,1273308.0,946922.0,0.0,0.0,0.0,0.0,87397.0,14148.0,10795.0,101545.0,940.666975451598,Extremely Critical (>=30%),1.3106067623899953,Serious (1-3%)
201112,Nehase 2011,201112,yY9BLUUegel,Addis Ababa City Administration,1056254,2008.0,7061.0,,,1141.0,,,774.0,,10924.0,,,,,,,,,,,,,17521.0,21474.0,2011,Nehase,2019,Addis Ababa,12,0.027577675,Kiremt,37118.0,9705.0,,,,,,,38539.0,16137.0,,,,,218.0,139.5,12146.5,357.5,2.943234676655827,Minimal (0-3%),0.0114847898571605,Minimal (0-0.5%)
201112,Nehase 2011,201112,UFtGyqJMEZh,Afar Region,1056255,1502.0,2205.0,,,722.0,,,43.0,,1123.0,,,,,,,,,,,,,2036.0,1716.0,2011,Nehase,2019,Afar,12,0.0080331,Kiremt,1751.0,2037.0,,,,,,,3714.0,2332.0,,,,,830.125,370.98,13515.310000000001,1201.105,8.88699556280988,Alert (3-10%),0.02744887094709629,Minimal (0-0.5%)
201112,Nehase 2011,201112,yb9NKGA8uqt,Amhara Region,1069284,46402.0,145405.0,,,18059.0,,,1087.0,,28656.0,,,,,,,,,,,,,231127.0,67485.0,2011,Nehase,2019,Amhara,12,0.0420986,Kiremt,508030.0,48074.0,,,,,,,295037.0,208304.0,,,,,26846.0,2604.0,1374.0,29450.0,2143.377001455604,Extremely Critical (>=30%),1.8951965065502183,Serious (1-3%)
201112,Nehase 2011,201112,Fccw8uMlJHN,Benishangul Gumuz Regional Health Bureau,6,409.0,6507.0,,,658.0,,,102.0,,1353.0,,,,,,,,,,,,,153.0,3115.0,2011,Nehase,2019,Benishangul Gumuz,12,0.058902725,Kiremt,14923.0,2345.0,,,,,,,3268.0,2198.0,,,,,528.355,143.675,25601.411875,672.03,2.62497241668239,Minimal (0-3%),0.005611995178293267,Minimal (0-0.5%)
201112,Nehase 2011,201112,tDoLtk2ylu4,Central Ethiopian region,1084709,9564.0,86046.0,,,5126.0,,,202.0,,13167.0,,,,,,,,,,,,,29834.0,47143.0,2011,Nehase,2019,Central Ethiopia,12,0.0434614,Kiremt,158110.0,20928.0,,,,,,,77513.0,61798.0,,,,,4559.86,672.6575,1907.4978076923076,5232.5175,274.31315930739146,Extremely Critical (>=30%),0.3526386752778404,Minimal (0-0.5%)
201112,Nehase 2011,201112,G9hDiPNoB7d,Dire Dawa City Administration,1056248,170.0,692.0,,,195.0,,,39.0,,909.0,,,,,,,,,,,,,1401.0,2482.0,2011,Nehase,2019,Dire Dawa,12,0.021914575,Kiremt,1907.0,973.0,,,,,,,3818.0,2740.0,,,,,183.32,141.09,23813.517,324.40999999999997,1.3622935243038647,Minimal (0-3%),0.005924786330385386,Minimal (0-0.5%)
201112,Nehase 2011,201112,moBiwh9h5Ce,Gambella Region,1056252,244.0,1720.0,,,135.0,,,33.0,,369.0,,,,,,,,,,,,,1174.0,2000.0,2011,Nehase,2019,Gambella,12,0.0565079,Kiremt,484.0,238.0,,,,,,,3174.0,3182.0,,,,,219.73,128.22,23153.71,347.95,1.502782923341443,Minimal (0-3%),0.005537773428102883,Minimal (0-0.5%)
201112,Nehase 2011,201112,b9nYedsL8te,Harari Region,1056249,184.0,666.0,,,135.0,,,95.0,,768.0,,,,,,,,,,,,,1584.0,1420.0,2011,Nehase,2019,Harari,12,0.041119525000000004,Kiremt,3520.0,757.0,,,,,,,3004.0,2147.0,,,,,982.9125,118.485,24087.21083333333,1101.3975,4.572540621746956,Alert (3-10%),0.004919000411456246,Minimal (0-0.5%)
201112,Nehase 2011,201112,XU2wpLlX4Vk,Oromia Region,1056258,161753.0,486422.0,641.0,458.0,22038.0,1.0,5.0,1323.0,175.0,60047.0,17.0,40.0,19.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,448583.0,165100.0,2011,Nehase,2019,Oromia,12,0.03706575,Kiremt,851502.0,104966.0,0.0,0.0,0.0,0.0,0.0,0.0,610841.0,427532.0,0.0,0.0,0.0,0.0,35493.0,5229.0,9421.0,40722.0,432.2471075257404,Extremely Critical (>=30%),0.5550366203163146,Alert (0.5-1%)
201112,Nehase 2011,201112,xNUoZIrGKxQ,Sidama Region,1063606,5782.0,59153.0,,,2628.0,,,107.0,,8063.0,,,,,,,,,,,,,22096.0,21780.0,2011,Nehase,2019,Sidama,12,0.046048399999999996,Kiremt,104950.0,13863.0,,,,,,,43691.0,56863.0,,,,,9668.04,2685.645,3326.94,12353.685000000001,371.3227470288013,Extremely Critical (>=30%),0.8072417897527457,Alert (0.5-1%)
201112,Nehase 2011,201112,PCKGSJoNHXi,Somali Region,1056250,15333.0,31225.0,,,3021.0,,,397.0,,4833.0,,,,,,,,,,,,,6046.0,5521.0,2011,Nehase,2019,Somali,12,0.03718925,Kiremt,3965.0,8371.0,,,,,,,11421.0,9198.0,,,,,1261.8425,837.565,9666.399222222222,2099.4075000000003,21.71860950221922,Critical (15-30%),0.0866470524075304,Minimal (0-0.5%)
201112,Nehase 2011,201112,a2QIIR2UXcd,South Ethiopia Region,1084722,35282.0,108563.0,,,3817.0,,,189.0,,14517.0,,,,,,,,,,,,,25043.0,47505.0,2011,Nehase,2019,South Ethiopia,12,0.035329374999999996,Kiremt,207354.0,22430.0,,,,,,,71483.0,77330.0,,,,,8965.27,2005.3875,1158.6816666666668,10970.657500000001,946.8223944166431,Extremely Critical (>=30%),1.7307493142349997,Serious (1-3%)
201112,Nehase 2011,201112,HIlnt7Qj8do,South West Ethiopia Region,1065977,1428.0,15777.0,,,1097.0,,,74.0,,3807.0,,,,,,,,,,,,,10305.0,13844.0,2011,Nehase,2019,South West Ethiopia,12,0.05493045,Kiremt,65292.0,5147.0,,,,,,,23906.0,24278.0,,,,,399.0,49.0,0.0,448.0,inf,Extremely Critical (>=30%),inf,Extremely Critical (>=5%)
201112,Nehase 2011,201112,Gmw0DJLXGtx,Tigray Region,1056251,27340.0,66295.0,,,6299.0,,,406.0,,9803.0,,,,,,,,,,,,,46279.0,37988.0,2011,Nehase,2019,Tigray,12,0.03403855,Kiremt,205393.0,15303.0,,,,,,,83899.0,52883.0,,,,,6110.6425,1444.02,501.65,7554.6625,1505.9628226851391,Extremely Critical (>=30%),2.8785408153094787,Serious (1-3%)
201201,Meskerem 2012,201201,b3aCK1PTn5S,Federal Ministry Of Health,1000750,317197.0,1119624.0,78.0,311.0,77317.0,,4.0,6389.0,0.0,184514.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1162401.0,532423.0,2012,Meskerem,2019,Addis Ababa,1,0.03198065,Kiremt,2313489.0,294423.0,0.0,0.0,0.0,0.0,0.0,0.0,1681757.0,1126352.0,5.0,0.0,0.0,0.0,94780.0,25503.0,13498.0,120283.0,891.1172025485257,Extremely Critical (>=30%),1.889391020891984,Serious (1-3%)
201201,Meskerem 2012,201201,yY9BLUUegel,Addis Ababa City Administration,1056254,1169.0,10879.0,,,1443.0,,,999.0,,11988.0,,,,,,,,,,,,,23239.0,23538.0,2012,Meskerem,2019,Addis Ababa,1,0.03198065,Kiremt,46516.0,12321.0,,,,,,,46501.0,20116.0,,,,,1486.0,158.0,13498.0,1644.0,12.179582160320047,Serious (10-15%),0.011705437842643355,Minimal (0-0.5%)
201201,Meskerem 2012,201201,UFtGyqJMEZh,Afar Region,1056255,2513.0,3425.0,,,811.0,,,64.0,,1189.0,,,,,,,,,,,,,3459.0,1728.0,2012,Meskerem,2019,Afar,1,0.0091146,Kiremt,2572.0,2435.0,,,,,,,5434.0,3764.0,,,,,3527.445,708.94,12427.95,4236.385,34.087560699874075,Extremely Critical (>=30%),0.05704400162536863,Minimal (0-0.5%)
201201,Meskerem 2012,201201,yb9NKGA8uqt,Amhara Region,1069284,53917.0,167380.0,,,20955.0,,,1558.0,,33533.0,,,,,,,,,,,,,357171.0,84420.0,2012,Meskerem,2019,Amhara,1,0.04556645,Kiremt,561281.0,60075.0,,,,,,,424609.0,285013.0,,,,,28495.0,3456.0,1374.0,31951.0,2325.400291120815,Extremely Critical (>=30%),2.51528384279476,Serious (1-3%)
201201,Meskerem 2012,201201,Fccw8uMlJHN,Benishangul Gumuz Regional Health Bureau,6,736.0,9195.0,,,1641.0,,,71.0,,1670.0,,,,,,,,,,,,,34236.0,26537.0,2012,Meskerem,2019,Benishangul Gumuz,1,0.054402375,Kiremt,23227.0,2757.0,,,,,,,58099.0,31673.0,,,,,431.8075,85.42,13506.86,517.2275,3.8293689280854317,Alert (3-10%),0.0063241937800495454,Minimal (0-0.5%)
201201,Meskerem 2012,201201,tDoLtk2ylu4,Central Ethiopian region,1084709,8480.0,84169.0,,,4845.0,,,281.0,,14642.0,,,,,,,,,,,,,28970.0,44056.0,2012,Meskerem,2019,Central Ethiopia,1,0.04706505,Kiremt,154361.0,18733.0,,,,,,,72748.0,62762.0,,,,,15809.805,8674.175,1894.3399027777778,24483.98,1292.4808248032866,Extremely Critical (>=30%),4.578996085803063,Critical (3-5%)
201201,Meskerem 2012,201201,G9hDiPNoB7d,Dire Dawa City Administration,1056248,153.0,875.0,,,200.0,,,80.0,,1023.0,,,,,,,,,,,,,1271.0,2682.0,2012,Meskerem,2019,Dire Dawa,1,0.020751525,Kiremt,2245.0,1081.0,,,,,,,3913.0,2650.0,,,,,196.065,114.745,12499.029999999999,310.81,2.486672965822148,Minimal (0-3%),0.00918031239224164,Minimal (0-0.5%)
201201,Meskerem 2012,201201,moBiwh9h5Ce,Gambella Region,1056252,207.0,1715.0,,,60.0,,,9.0,,360.0,,,,,,,,,,,,,56.0,11.0,2012,Meskerem,2019,Gambella,1,0.04657485,Kiremt,984.0,433.0,,,,,,,67.0,58.0,,,,,180.175,127.73,16833.622000000003,307.90500000000003,1.829107247388589,Minimal (0-3%),0.007587790672738165,Minimal (0-0.5%)
201201,Meskerem 2012,201201,b9nYedsL8te,Harari Region,1056249,102.0,812.0,,,80.0,,,98.0,,884.0,,,,,,,,,,,,,1824.0,1627.0,2012,Meskerem,2019,Harari,1,0.040259,Kiremt,3388.0,636.0,,,,,,,3451.0,2697.0,,,,,325.26,333.57,28007.371006944442,658.8299999999999,2.35234503030164,Minimal (0-3%),0.011910078954475632,Minimal (0-0.5%)
201201,Meskerem 2012,201201,XU2wpLlX4Vk,Oromia Region,1056258,161789.0,555920.0,78.0,311.0,29032.0,,4.0,1647.0,0.0,69306.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,586066.0,219900.0,2012,Meskerem,2019,Oromia,1,0.039418575000000004,Kiremt,914975.0,122678.0,0.0,0.0,0.0,0.0,0.0,0.0,805156.0,527662.0,5.0,0.0,0.0,0.0,38494.0,8410.0,12124.0,46904.0,386.86902012537115,Extremely Critical (>=30%),0.6936654569449027,Alert (0.5-1%)
201201,Meskerem 2012,201201,xNUoZIrGKxQ,Sidama Region,1063606,6662.0,58277.0,,,2363.0,,,135.0,,9937.0,,,,,,,,,,,,,23786.0,20180.0,2012,Meskerem,2019,Sidama,1,0.046699025,Kiremt,110426.0,13634.0,,,,,,,53186.0,36817.0,,,,,15083.515,2043.515,1187.219375,17127.03,1442.6171237308185,Extremely Critical (>=30%),1.7212614981119225,Serious (1-3%)
201201,Meskerem 2012,201201,PCKGSJoNHXi,Somali Region,1056250,15865.0,25140.0,,,3455.0,,,396.0,,6398.0,,,,,,,,,,,,,7108.0,8362.0,2012,Meskerem,2019,Somali,1,0.03710215,Kiremt,8082.0,8872.0,,,,,,,15456.0,12160.0,,,,,4772.125,1012.1700000000001,4023.476166666667,5784.295,143.7636203221783,Extremely Critical (>=30%),0.2515660483801383,Minimal (0-0.5%)
201201,Meskerem 2012,201201,a2QIIR2UXcd,South Ethiopia Region,1084722,34541.0,116872.0,,,4109.0,,,421.0,,17452.0,,,,,,,,,,,,,31627.0,52580.0,2012,Meskerem,2019,South Ethiopia,1,0.034085175,Kiremt,209803.0,28240.0,,,,,,,83406.0,72654.0,,,,,8879.635,3204.7475,1416.3753194444444,12084.3825,853.1906998167652,Extremely Critical (>=30%),2.26264003333313,Serious (1-3%)
201201,Meskerem 2012,201201,HIlnt7Qj8do,South West Ethiopia Region,1065977,1785.0,16809.0,,,1013.0,,,89.0,,4633.0,,,,,,,,,,,,,10060.0,11069.0,2012,Meskerem,2019,South West Ethiopia,1,0.053453,Kiremt,63522.0,5551.0,,,,,,,21093.0,16543.0,,,,,568.0,125.0,0.0,693.0,inf,Extremely Critical (>=30%),inf,Extremely Critical (>=5%)
201201,Meskerem 2012,201201,Gmw0DJLXGtx,Tigray Region,1056251,29278.0,68156.0,,,7310.0,,,541.0,,11499.0,,,,,,,,,,,,,53528.0,35733.0,2012,Meskerem,2019,Tigray,1,0.03363165,Kiremt,212107.0,16977.0,,,,,,,88638.0,51783.0,,,,,6863.47,1726.305,1437.47375,8589.775,597.5604771913225,Extremely Critical (>=30%),1.2009297561085897,Serious (1-3%)
201202,Tikemet 2012,201202,b3aCK1PTn5S,Federal Ministry Of Health,1000750,322315.0,1113006.0,,,82250.0,,,5481.0,,170393.0,,,,,,,,,,,,,1144736.0,412413.0,2012,Tikemet,2019,Addis Ababa,2,0.029695075,Bega,2270385.0,270694.0,,,,,,,1540970.0,1038164.0,,,,,98789.595,16779.72,13498.0,115569.315,856.1958438287153,Extremely Critical (>=30%),1.2431263890946809,Serious (1-3%)
201202,Tikemet 2012,201202,yY9BLUUegel,Addis Ababa City Administration,1056254,1324.0,9946.0,,,1129.0,,,778.0,,11120.0,,,,,,,,,,,,,23846.0,18205.0,2012,Tikemet,2019,Addis Ababa,2,0.029695075,Bega,41225.0,12032.0,,,,,,,41806.0,16879.0,,,,,1584.4875,446.4075,13498.0,2030.895,15.045895688250111,Critical (15-30%),0.033072121795821606,Minimal (0-0.5%)
201202,Tikemet 2012,201202,UFtGyqJMEZh,Afar Region,1056255,4316.0,5984.0,,,726.0,,,76.0,,1289.0,,,,,,,,,,,,,2103.0,1935.0,2012,Tikemet,2019,Afar,2,0.008236325,Bega,2584.0,2923.0,,,,,,,4093.0,3256.0,,,,,1319.055,697.92,6924.372085470086,2016.975,29.128633977257884,Critical (15-30%),0.10079181063428067,Minimal (0-0.5%)
201202,Tikemet 2012,201202,yb9NKGA8uqt,Amhara Region,1069284,54688.0,165438.0,,,20690.0,,,1282.0,,33383.0,,,,,,,,,,,,,277530.0,40628.0,2012,Tikemet,2019,Amhara,2,0.037894625,Bega,532635.0,51897.0,,,,,,,316312.0,220374.0,,,,,45614.045,5655.195,1374.0,51269.24,3731.385735080058,Extremely Critical (>=30%),4.115862445414847,Critical (3-5%)
201202,Tikemet 2012,201202,Fccw8uMlJHN,Benishangul Gumuz Regional Health Bureau,6,911.0,13549.0,,,792.0,,,66.0,,1751.0,,,,,,,,,,,,,51986.0,11700.0,2012,Tikemet,2019,Benishangul Gumuz,2,0.054475375,Bega,22216.0,2479.0,,,,,,,63691.0,42221.0,,,,,489.33,351.65,25361.137499999997,840.98,3.3160184554024843,Alert (3-10%),0.013865702987494155,Minimal (0-0.5%)
201202,Tikemet 2012,201202,tDoLtk2ylu4,Central Ethiopian region,1084709,9284.0,86271.0,,,5594.0,,,219.0,,12957.0,,,,,,,,,,,,,33184.0,42901.0,2012,Tikemet,2019,Central Ethiopia,2,0.048624425,Bega,156794.0,21343.0,,,,,,,76568.0,53524.0,,,,,8138.5,809.3,3712.3075,8947.8,241.03067970527766,Extremely Critical (>=30%),0.21800456993392922,Minimal (0-0.5%)
201202,Tikemet 2012,201202,G9hDiPNoB7d,Dire Dawa City Administration,1056248,204.0,826.0,,,157.0,,,21.0,,882.0,,,,,,,,,,,,,1493.0,3202.0,2012,Tikemet,2019,Dire Dawa,2,0.02064675,Bega,2923.0,1115.0,,,,,,,4666.0,3381.0,,,,,185.12,151.0875,12012.407,336.2075,2.798835404095116,Minimal (0-3%),0.012577620788240026,Minimal (0-0.5%)
201202,Tikemet 2012,201202,moBiwh9h5Ce,Gambella Region,1056252,797.0,9209.0,,,876.0,,,32.0,,452.0,,,,,,,,,,,,,40167.0,11170.0,2012,Tikemet,2019,Gambella,2,0.0490902,Bega,913.0,607.0,,,,,,,57931.0,36373.0,,,,,346.17,115.93,14955.252499999999,462.1,3.0898843065337753,Alert (3-10%),0.00775179155283403,Minimal (0-0.5%)
201202,Tikemet 2012,201202,b9nYedsL8te,Harari Region,1056249,86.0,974.0,,,73.0,,,78.0,,807.0,,,,,,,,,,,,,1190.0,1317.0,2012,Tikemet,2019,Harari,2,0.037488775,Bega,3307.0,623.0,,,,,,,2493.0,1709.0,,,,,243.8125,246.9625,25150.397500000003,490.775,1.9513608085120717,Minimal (0-3%),0.00981942730726224,Minimal (0-0.5%)
201202,Tikemet 2012,201202,XU2wpLlX4Vk,Oromia Region,1056258,168278.0,537739.0,,,35568.0,,,1352.0,,63918.0,,,,,,,,,,,,,598637.0,165018.0,2012,Tikemet,2019,Oromia,2,0.047143124999999994,Bega,898582.0,112530.0,,,,,,,744013.0,505237.0,,,,,39260.095,7609.53,12124.0,46869.625,386.585491586935,Extremely Critical (>=30%),0.6276418673705048,Alert (0.5-1%)
201202,Tikemet 2012,201202,xNUoZIrGKxQ,Sidama Region,1063606,5677.0,63775.0,,,2682.0,,,104.0,,9445.0,,,,,,,,,,,,,24141.0,26837.0,2012,Tikemet,2019,Sidama,2,0.055011475,Bega,123904.0,13607.0,,,,,,,51003.0,33918.0,,,,,6216.165,702.855,1206.1166666666668,6919.02,573.6609227963021,Extremely Critical (>=30%),0.5827421338455373,Alert (0.5-1%)
201202,Tikemet 2012,201202,PCKGSJoNHXi,Somali Region,1056250,14099.0,21641.0,,,2807.0,,,500.0,,5316.0,,,,,,,,,,,,,5135.0,5132.0,2012,Tikemet,2019,Somali,2,0.043531175,Bega,7748.0,6417.0,,,,,,,10236.0,9140.0,,,,,1610.47,1058.5575,2149.1415555555554,2669.0275,124.19040026007283,Extremely Critical (>=30%),0.4925489888107262,Minimal (0-0.5%)
201202,Tikemet 2012,201202,a2QIIR2UXcd,South Ethiopia Region,1084722,32738.0,112742.0,,,3881.0,,,240.0,,14034.0,,,,,,,,,,,,,28010.0,42482.0,2012,Tikemet,2019,South Ethiopia,2,0.04203685,Bega,204284.0,23876.0,,,,,,,69423.0,52045.0,,,,,8303.485,1807.305,1520.3337499999998,10110.79,665.037528766299,Extremely Critical (>=30%),1.1887554295232874,Serious (1-3%)
201202,Tikemet 2012,201202,HIlnt7Qj8do,South West Ethiopia Region,1065977,1611.0,18888.0,,,1075.0,,,227.0,,3694.0,,,,,,,,,,,,,9580.0,11326.0,2012,Tikemet,2019,South West Ethiopia,2,0.058744475,Bega,62266.0,6746.0,,,,,,,20930.0,13769.0,,,,,1069.045,185.825,0.0,1254.8700000000001,inf,Extremely Critical (>=30%),inf,Extremely Critical (>=5%)
201202,Tikemet 2012,201202,Gmw0DJLXGtx,Tigray Region,1056251,28302.0,66024.0,,,6200.0,,,506.0,,11345.0,,,,,,,,,,,,,47734.0,30560.0,2012,Tikemet,2019,Tigray,2,0.0235525,Bega,211004.0,14499.0,,,,,,,77805.0,46338.0,,,,,8452.1575,1298.41,1301.565625,9750.5675,749.1414426375926,Extremely Critical (>=30%),0.9975755160251717,Alert (0.5-1%)
