File Name,Dataset,aid,Date,Count,Minimum,Maximum,Range,Mean,Standard Deviation,Variance,Upper Quartile,Upper 1.5 IQR,Median,Lower 1.5 IQR,Lower Quartile
MOD17A2HGF_061_Gpp_500m_doy2018161000000_aid0001,Gpp_500m,aid0001,2018-06-10,221463.0,0.0023,0.0818,"(0.0023,0.0818)",0.0417755,0.0147022,0.0002162,0.0529,0.0818,0.0426,0.0023,0.0314
MOD17A2HGF_061_Gpp_500m_doy2018169000000_aid0001,Gpp_500m,aid0001,2018-06-18,221463.0,0.0024,0.0871,"(0.0024,0.0871)",0.0417336,0.0145817,0.0002126,0.0515,0.0801,0.0432,0.0038,0.0324
MOD17A2HGF_061_Gpp_500m_doy2018177000000_aid0001,Gpp_500m,aid0001,2018-06-26,221463.0,0.0023,0.0842,"(0.0023,0.0842)",0.0396363,0.0144582,0.000209,0.0496,0.0784,0.0408,0.0023,0.0304
MOD17A2HGF_061_Gpp_500m_doy2018185000000_aid0001,Gpp_500m,aid0001,2018-07-04,221463.0,0.0026,0.089,"(0.0026,0.089)",0.0407705,0.0158819,0.0002522,0.0521,0.0846,0.0423,0.0026,0.0304
MOD17A2HGF_061_Gpp_500m_doy2018193000000_aid0001,Gpp_500m,aid0001,2018-07-12,221463.0,0.0026,0.095,"(0.0026,0.095)",0.0415944,0.0174336,0.0003039,0.0539,0.0898,0.0431,0.0026,0.02995
MOD17A2HGF_061_Gpp_500m_doy2018201000000_aid0001,Gpp_500m,aid0001,2018-07-20,221463.0,0.0026,0.0906,"(0.0026,0.0906)",0.0373042,0.0160353,0.0002571,0.0484,0.081,0.0388,0.0026,0.0266
MOD17A2HGF_061_Gpp_500m_doy2018209000000_aid0001,Gpp_500m,aid0001,2018-07-28,221463.0,0.0025,0.0989,"(0.0025,0.0989)",0.0378196,0.0174049,0.0003029,0.0493,0.0841,0.0389,0.0025,0.0261
MOD17A2HGF_061_Gpp_500m_doy2018217000000_aid0001,Gpp_500m,aid0001,2018-08-05,221463.0,0.0026,0.1052,"(0.0026,0.1052)",0.0384616,0.0186332,0.0003472,0.0504,0.0873,0.0388,0.0026,0.0258
MOD17A2HGF_061_Gpp_500m_doy2018225000000_aid0001,Gpp_500m,aid0001,2018-08-13,221463.0,0.0024,0.085,"(0.0024,0.085)",0.0331924,0.0158578,0.0002515,0.0436,0.0764,0.0337,0.0024,0.0217
MOD17A2HGF_061_Gpp_500m_doy2018233000000_aid0001,Gpp_500m,aid0001,2018-08-21,221463.0,0.002,0.0908,"(0.002,0.0908)",0.0321343,0.0164449,0.0002704,0.0432,0.0786,0.0318,0.002,0.0196
MOD17A2HGF_061_Gpp_500m_doy2018241000000_aid0001,Gpp_500m,aid0001,2018-08-29,221463.0,0.0016,0.0963,"(0.0016,0.0963)",0.0348413,0.0175995,0.0003097,0.047,0.0854,0.0351,0.0016,0.0213
MOD17A2HGF_061_Gpp_500m_doy2018249000000_aid0001,Gpp_500m,aid0001,2018-09-06,221463.0,0.0019,0.1089,"(0.0019,0.1089)",0.0385917,0.0212374,0.000451,0.0543,0.1029,0.0378,0.0019,0.0218
MOD17A2HGF_061_Gpp_500m_doy2018257000000_aid0001,Gpp_500m,aid0001,2018-09-14,221463.0,0.0011,0.0969,"(0.0011,0.0969)",0.0329539,0.0193321,0.0003737,0.0476,0.0933,0.0317,0.0011,0.0171
MOD17A2HGF_061_Gpp_500m_doy2018265000000_aid0001,Gpp_500m,aid0001,2018-09-22,221463.0,0.0018,0.0999,"(0.0018,0.0999)",0.0337971,0.019162,0.0003672,0.0481,0.0929,0.0329,0.0018,0.0182
MOD17A2HGF_061_Gpp_500m_doy2018273000000_aid0001,Gpp_500m,aid0001,2018-09-30,221463.0,0.0017,0.1009,"(0.0017,0.1009)",0.0353288,0.0197402,0.0003897,0.0498,0.0953,0.0351,0.0017,0.0194
MOD17A2HGF_061_Gpp_500m_doy2018281000000_aid0001,Gpp_500m,aid0001,2018-10-08,221463.0,0.0016,0.0981,"(0.0016,0.0981)",0.0332808,0.0188209,0.0003542,0.0472,0.0907,0.0328,0.0016,0.0182
MOD17A2HGF_061_Gpp_500m_doy2018289000000_aid0001,Gpp_500m,aid0001,2018-10-16,221463.0,0.0019,0.0994,"(0.0019,0.0994)",0.0366081,0.0194746,0.0003793,0.051,0.0955,0.0366,0.0019,0.0213
MOD17A2HGF_061_Gpp_500m_doy2018297000000_aid0001,Gpp_500m,aid0001,2018-10-24,221463.0,0.0021,0.0931,"(0.0021,0.0931)",0.0356288,0.0168155,0.0002828,0.0472,0.0832,0.037,0.0021,0.0232
MOD17A2HGF_061_Gpp_500m_doy2018305000000_aid0001,Gpp_500m,aid0001,2018-11-01,221463.0,0.0018,0.0958,"(0.0018,0.0958)",0.0339313,0.0175779,0.000309,0.046,0.0848,0.0345,0.0018,0.0201
MOD17A2HGF_061_Gpp_500m_doy2018313000000_aid0001,Gpp_500m,aid0001,2018-11-09,221463.0,0.0019,0.1007,"(0.0019,0.1007)",0.0353053,0.0181592,0.0003298,0.0483,0.0894,0.0362,0.0019,0.0209
MOD17A2HGF_061_Gpp_500m_doy2018321000000_aid0001,Gpp_500m,aid0001,2018-11-17,221463.0,0.0017,0.0963,"(0.0017,0.0963)",0.0352522,0.0194619,0.0003788,0.0496,0.0946,0.0353,0.0017,0.0193
MOD17A2HGF_061_Gpp_500m_doy2018329000000_aid0001,Gpp_500m,aid0001,2018-11-25,221463.0,0.0016,0.0975,"(0.0016,0.0975)",0.0330436,0.0186965,0.0003496,0.0466,0.09,0.0327,0.0016,0.0175
MOD17A2HGF_061_Gpp_500m_doy2018337000000_aid0001,Gpp_500m,aid0001,2018-12-03,221463.0,0.0016,0.0939,"(0.0016,0.0939)",0.0309481,0.0170859,0.0002919,0.0426,0.0807,0.0307,0.0016,0.0172
MOD17A2HGF_061_Gpp_500m_doy2018345000000_aid0001,Gpp_500m,aid0001,2018-12-11,221463.0,0.0018,0.0948,"(0.0018,0.0948)",0.033368,0.0159565,0.0002546,0.043,0.0749,0.0334,0.0018,0.0217
MOD17A2HGF_061_Gpp_500m_doy2018353000000_aid0001,Gpp_500m,aid0001,2018-12-19,221463.0,0.0004,0.0958,"(0.0004,0.0958)",0.0289073,0.0162546,0.0002642,0.0389,0.0725,0.0276,0.0004,0.0165
MOD17A2HGF_061_Gpp_500m_doy2018361000000_aid0001,Gpp_500m,aid0001,2018-12-27,221463.0,0.001,0.0562,"(0.001,0.0562)",0.0169974,0.009506,9.04e-05,0.0227,0.042,0.0165,0.001,0.0098
MOD17A2HGF_061_Gpp_500m_doy2019001000000_aid0001,Gpp_500m,aid0001,2019-01-01,221463.0,0.0002,0.0928,"(0.0002,0.0928)",0.0233368,0.0155237,0.000241,0.0329,0.0657,0.021,0.0002,0.011
MOD17A2HGF_061_Gpp_500m_doy2019009000000_aid0001,Gpp_500m,aid0001,2019-01-09,221463.0,0.0,0.0882,"(0.0,0.0882)",0.0178244,0.0139306,0.0001941,0.0262,0.0554,0.0151,0.0,0.0067
MOD17A2HGF_061_Gpp_500m_doy2019017000000_aid0001,Gpp_500m,aid0001,2019-01-17,221463.0,0.0,0.0827,"(0.0,0.0827)",0.015905,0.0129446,0.0001676,0.0234,0.0498,0.0129,0.0,0.0058
MOD17A2HGF_061_Gpp_500m_doy2019025000000_aid0001,Gpp_500m,aid0001,2019-01-25,221463.0,0.0,0.0827,"(0.0,0.0827)",0.0121221,0.0121953,0.0001487,0.0192,0.045,0.0086,0.0,0.002
MOD17A2HGF_061_Gpp_500m_doy2019033000000_aid0001,Gpp_500m,aid0001,2019-02-02,221463.0,0.0,0.0793,"(0.0,0.0793)",0.0110768,0.0111363,0.000124,0.0171,0.0394,0.0079,0.0,0.0022
MOD17A2HGF_061_Gpp_500m_doy2019041000000_aid0001,Gpp_500m,aid0001,2019-02-10,221463.0,0.0,0.0785,"(0.0,0.0785)",0.0120309,0.0101968,0.000104,0.017,0.0362,0.01,0.0,0.0042
MOD17A2HGF_061_Gpp_500m_doy2019049000000_aid0001,Gpp_500m,aid0001,2019-02-18,221463.0,0.0001,0.0791,"(0.0001,0.0791)",0.013335,0.0103868,0.0001079,0.0184,0.0379,0.0115,0.0001,0.0054
MOD17A2HGF_061_Gpp_500m_doy2019057000000_aid0001,Gpp_500m,aid0001,2019-02-26,221463.0,0.0002,0.0678,"(0.0002,0.0678)",0.0116726,0.0093182,8.68e-05,0.0167,0.0351,0.0098,0.0002,0.0044
MOD17A2HGF_061_Gpp_500m_doy2019065000000_aid0001,Gpp_500m,aid0001,2019-03-06,221463.0,0.0006,0.0815,"(0.0006,0.0815)",0.0162243,0.0114384,0.0001308,0.0225,0.0451,0.0141,0.0006,0.0074
MOD17A2HGF_061_Gpp_500m_doy2019073000000_aid0001,Gpp_500m,aid0001,2019-03-14,221463.0,0.0,0.0714,"(0.0,0.0714)",0.0120589,0.0105462,0.0001112,0.0181,0.0398,0.0093,0.0,0.0036
MOD17A2HGF_061_Gpp_500m_doy2019081000000_aid0001,Gpp_500m,aid0001,2019-03-22,221463.0,0.0009,0.0746,"(0.0009,0.0746)",0.013855,0.0097671,9.54e-05,0.0188,0.0369,0.0121,0.0009,0.0067
MOD17A2HGF_061_Gpp_500m_doy2019089000000_aid0001,Gpp_500m,aid0001,2019-03-30,221463.0,0.0006,0.0882,"(0.0006,0.0882)",0.0218203,0.0137324,0.0001886,0.0293,0.0561,0.0202,0.0006,0.0114
MOD17A2HGF_061_Gpp_500m_doy2019097000000_aid0001,Gpp_500m,aid0001,2019-04-07,221463.0,0.002,0.0811,"(0.002,0.0811)",0.0227486,0.0126392,0.0001598,0.0304,0.0563,0.0217,0.002,0.0131
MOD17A2HGF_061_Gpp_500m_doy2019105000000_aid0001,Gpp_500m,aid0001,2019-04-15,221463.0,0.002,0.082,"(0.002,0.082)",0.0262014,0.01354,0.0001833,0.0352,0.0646,0.025,0.002,0.0156
MOD17A2HGF_061_Gpp_500m_doy2019113000000_aid0001,Gpp_500m,aid0001,2019-04-23,221463.0,0.002,0.0846,"(0.002,0.0846)",0.03297,0.0151784,0.0002304,0.0438,0.0775,0.0329,0.002,0.0213
MOD17A2HGF_061_Gpp_500m_doy2019121000000_aid0001,Gpp_500m,aid0001,2019-05-01,221463.0,0.003,0.1004,"(0.003,0.1004)",0.0422559,0.0187988,0.0003534,0.0551,0.0954,0.043,0.003,0.0282
MOD17A2HGF_061_Gpp_500m_doy2019129000000_aid0001,Gpp_500m,aid0001,2019-05-09,221463.0,0.0023,0.0886,"(0.0023,0.0886)",0.0370829,0.0156289,0.0002443,0.0482,0.0818,0.038,0.0023,0.0258
MOD17A2HGF_061_Gpp_500m_doy2019137000000_aid0001,Gpp_500m,aid0001,2019-05-17,221463.0,0.0019,0.0764,"(0.0019,0.0764)",0.0323585,0.0139799,0.0001954,0.0426,0.0737,0.0328,0.0019,0.0218
MOD17A2HGF_061_Gpp_500m_doy2019145000000_aid0001,Gpp_500m,aid0001,2019-05-25,221463.0,0.0025,0.0957,"(0.0025,0.0957)",0.0415694,0.0182914,0.0003346,0.0556,0.0957,0.0429,0.0025,0.0274
MOD17A2HGF_061_Gpp_500m_doy2019153000000_aid0001,Gpp_500m,aid0001,2019-06-02,221463.0,0.0022,0.0825,"(0.0022,0.0825)",0.0381621,0.0157045,0.0002466,0.0497,0.0825,0.0391,0.0022,0.0267
MOD17A2HGF_061_Gpp_500m_doy2019161000000_aid0001,Gpp_500m,aid0001,2019-06-10,221463.0,0.0025,0.0883,"(0.0025,0.0883)",0.041428,0.0160923,0.000259,0.0533,0.0883,0.042,0.0025,0.0299
MOD17A2HGF_061_Gpp_500m_doy2019169000000_aid0001,Gpp_500m,aid0001,2019-06-18,221463.0,0.0025,0.0843,"(0.0025,0.0843)",0.0395624,0.0146423,0.0002144,0.0501,0.0812,0.0403,0.0025,0.0292
MOD17A2HGF_061_Gpp_500m_doy2019177000000_aid0001,Gpp_500m,aid0001,2019-06-26,221463.0,0.0023,0.0882,"(0.0023,0.0882)",0.0408536,0.0154322,0.0002382,0.0525,0.0859,0.0425,0.0023,0.03
MOD17A2HGF_061_Gpp_500m_doy2019185000000_aid0001,Gpp_500m,aid0001,2019-07-04,221463.0,0.0027,0.0945,"(0.0027,0.0945)",0.0422359,0.0177746,0.0003159,0.0552,0.0932,0.0443,0.0027,0.0296
MOD17A2HGF_061_Gpp_500m_doy2019193000000_aid0001,Gpp_500m,aid0001,2019-07-12,221463.0,0.0026,0.0939,"(0.0026,0.0939)",0.041708,0.0179237,0.0003213,0.0549,0.0939,0.0437,0.0026,0.0287
MOD17A2HGF_061_Gpp_500m_doy2019201000000_aid0001,Gpp_500m,aid0001,2019-07-20,221463.0,0.0025,0.0905,"(0.0025,0.0905)",0.0396844,0.0180436,0.0003256,0.0529,0.0905,0.0415,0.0025,0.026
MOD17A2HGF_061_Gpp_500m_doy2019209000000_aid0001,Gpp_500m,aid0001,2019-07-28,221463.0,0.0022,0.0961,"(0.0022,0.0961)",0.0390909,0.0181454,0.0003293,0.0519,0.0927,0.0408,0.0022,0.0247
MOD17A2HGF_061_Gpp_500m_doy2019217000000_aid0001,Gpp_500m,aid0001,2019-08-05,221463.0,0.0021,0.0858,"(0.0021,0.0858)",0.0368647,0.015934,0.0002539,0.0478,0.082,0.0388,0.0021,0.025
MOD17A2HGF_061_Gpp_500m_doy2019225000000_aid0001,Gpp_500m,aid0001,2019-08-13,221463.0,0.0022,0.0883,"(0.0022,0.0883)",0.0364156,0.0153121,0.0002345,0.0471,0.0804,0.038,0.0022,0.0249
MOD17A2HGF_061_Gpp_500m_doy2019233000000_aid0001,Gpp_500m,aid0001,2019-08-21,221463.0,0.0023,0.0898,"(0.0023,0.0898)",0.0356377,0.0165615,0.0002743,0.0471,0.0835,0.0367,0.0023,0.0228
MOD17A2HGF_061_Gpp_500m_doy2019241000000_aid0001,Gpp_500m,aid0001,2019-08-29,221463.0,0.0015,0.0895,"(0.0015,0.0895)",0.0333868,0.016225,0.0002632,0.0448,0.0815,0.0341,0.0015,0.0203
MOD17A2HGF_061_Gpp_500m_doy2019249000000_aid0001,Gpp_500m,aid0001,2019-09-06,221463.0,0.0024,0.0977,"(0.0024,0.0977)",0.0358774,0.0183245,0.0003358,0.0491,0.0905,0.0364,0.0024,0.021
MOD17A2HGF_061_Gpp_500m_doy2019257000000_aid0001,Gpp_500m,aid0001,2019-09-14,221463.0,0.0022,0.1079,"(0.0022,0.1079)",0.038293,0.0212965,0.0004535,0.0538,0.1031,0.0381,0.0022,0.0206
MOD17A2HGF_061_Gpp_500m_doy2019265000000_aid0001,Gpp_500m,aid0001,2019-09-22,221463.0,0.0016,0.0914,"(0.0016,0.0914)",0.0324033,0.0184791,0.0003415,0.0459,0.09,0.0326,0.0016,0.0165
MOD17A2HGF_061_Gpp_500m_doy2019273000000_aid0001,Gpp_500m,aid0001,2019-09-30,221463.0,0.0015,0.0839,"(0.0015,0.0839)",0.0305131,0.0162994,0.0002657,0.0422,0.0794,0.0304,0.0015,0.0174
MOD17A2HGF_061_Gpp_500m_doy2019281000000_aid0001,Gpp_500m,aid0001,2019-10-08,221463.0,0.0015,0.0928,"(0.0015,0.0928)",0.0351313,0.0169118,0.000286,0.0474,0.0849,0.0361,0.0015,0.0222
MOD17A2HGF_061_Gpp_500m_doy2019289000000_aid0001,Gpp_500m,aid0001,2019-10-16,221463.0,0.0016,0.0987,"(0.0016,0.0987)",0.0406736,0.0181889,0.0003308,0.0541,0.0939,0.0416,0.0016,0.027
MOD17A2HGF_061_Gpp_500m_doy2019297000000_aid0001,Gpp_500m,aid0001,2019-10-24,221463.0,0.0021,0.0998,"(0.0021,0.0998)",0.0444349,0.0175357,0.0003075,0.0566,0.0926,0.0454,0.0021,0.0326
MOD17A2HGF_061_Gpp_500m_doy2019305000000_aid0001,Gpp_500m,aid0001,2019-11-01,221463.0,0.0023,0.0906,"(0.0023,0.0906)",0.0412952,0.0141621,0.0002006,0.0507,0.0781,0.0419,0.005,0.0324
MOD17A2HGF_061_Gpp_500m_doy2019313000000_aid0001,Gpp_500m,aid0001,2019-11-09,221463.0,0.0022,0.0951,"(0.0022,0.0951)",0.0417437,0.0149957,0.0002249,0.0512,0.0791,0.0423,0.0047,0.0326
MOD17A2HGF_061_Gpp_500m_doy2019321000000_aid0001,Gpp_500m,aid0001,2019-11-17,221463.0,0.0017,0.0827,"(0.0017,0.0827)",0.0348069,0.0128394,0.0001648,0.0428,0.0665,0.0352,0.0033,0.027
MOD17A2HGF_061_Gpp_500m_doy2019329000000_aid0001,Gpp_500m,aid0001,2019-11-25,221463.0,0.0027,0.0945,"(0.0027,0.0945)",0.0440306,0.0151359,0.0002291,0.0541,0.0844,0.0441,0.0036,0.0339
MOD17A2HGF_061_Gpp_500m_doy2019337000000_aid0001,Gpp_500m,aid0001,2019-12-03,221463.0,0.003,0.0977,"(0.003,0.0977)",0.0480908,0.0144742,0.0002095,0.057,0.0835,0.0483,0.0128,0.0393
MOD17A2HGF_061_Gpp_500m_doy2019345000000_aid0001,Gpp_500m,aid0001,2019-12-11,221463.0,0.0025,0.0942,"(0.0025,0.0942)",0.0446386,0.0138897,0.0001929,0.0534,0.0799,0.0446,0.0092,0.0357
MOD17A2HGF_061_Gpp_500m_doy2019353000000_aid0001,Gpp_500m,aid0001,2019-12-19,221463.0,0.0024,0.0928,"(0.0024,0.0928)",0.0470968,0.0143647,0.0002063,0.0565,0.0838,0.0476,0.011,0.0383
MOD17A2HGF_061_Gpp_500m_doy2019361000000_aid0001,Gpp_500m,aid0001,2019-12-27,221463.0,0.0015,0.0611,"(0.0015,0.0611)",0.0268436,0.0091347,8.34e-05,0.0327,0.0501,0.0269,0.0037,0.0211
MOD17A2HGF_061_Gpp_500m_doy2020001000000_aid0001,Gpp_500m,aid0001,2020-01-01,221463.0,0.0024,0.0969,"(0.0024,0.0969)",0.0439963,0.0153395,0.0002353,0.0539,0.0827,0.0446,0.0059,0.0347
MOD17A2HGF_061_Gpp_500m_doy2020009000000_aid0001,Gpp_500m,aid0001,2020-01-09,221463.0,0.0023,0.0976,"(0.0023,0.0976)",0.0429869,0.0161446,0.0002606,0.0538,0.0859,0.0435,0.0023,0.0324
MOD17A2HGF_061_Gpp_500m_doy2020017000000_aid0001,Gpp_500m,aid0001,2020-01-17,221463.0,0.0016,0.0955,"(0.0016,0.0955)",0.0365437,0.0148978,0.0002219,0.0457,0.0736,0.0369,0.0016,0.0271
MOD17A2HGF_061_Gpp_500m_doy2020025000000_aid0001,Gpp_500m,aid0001,2020-01-25,221463.0,0.0019,0.0778,"(0.0019,0.0778)",0.0286397,0.0119333,0.0001424,0.0355,0.0577,0.0286,0.0019,0.0207
MOD17A2HGF_061_Gpp_500m_doy2020033000000_aid0001,Gpp_500m,aid0001,2020-02-02,221463.0,0.002,0.0953,"(0.002,0.0953)",0.0380432,0.0141317,0.0001997,0.0454,0.0689,0.0379,0.0062,0.0297
MOD17A2HGF_061_Gpp_500m_doy2020041000000_aid0001,Gpp_500m,aid0001,2020-02-10,221463.0,0.0016,0.1014,"(0.0016,0.1014)",0.0382767,0.0150095,0.0002253,0.0477,0.0766,0.0383,0.0016,0.0284
MOD17A2HGF_061_Gpp_500m_doy2020049000000_aid0001,Gpp_500m,aid0001,2020-02-18,221463.0,0.0004,0.1037,"(0.0004,0.1037)",0.0337756,0.0161246,0.00026,0.0437,0.0758,0.0334,0.0004,0.0223
MOD17A2HGF_061_Gpp_500m_doy2020057000000_aid0001,Gpp_500m,aid0001,2020-02-26,221463.0,0.0015,0.0947,"(0.0015,0.0947)",0.0306003,0.014376,0.0002067,0.0391,0.0673,0.0299,0.0015,0.0203
MOD17A2HGF_061_Gpp_500m_doy2020065000000_aid0001,Gpp_500m,aid0001,2020-03-05,221463.0,0.0015,0.0846,"(0.0015,0.0846)",0.0282,0.0117048,0.000137,0.0348,0.0562,0.0285,0.0015,0.0205
MOD17A2HGF_061_Gpp_500m_doy2020073000000_aid0001,Gpp_500m,aid0001,2020-03-13,221463.0,0.0021,0.101,"(0.0021,0.101)",0.0358957,0.0137742,0.0001897,0.0446,0.0716,0.0358,0.0021,0.0266
MOD17A2HGF_061_Gpp_500m_doy2020081000000_aid0001,Gpp_500m,aid0001,2020-03-21,221463.0,0.002,0.0815,"(0.002,0.0815)",0.034013,0.0121478,0.0001476,0.0415,0.0644,0.0339,0.0033,0.0262
MOD17A2HGF_061_Gpp_500m_doy2020089000000_aid0001,Gpp_500m,aid0001,2020-03-29,221463.0,0.0027,0.1039,"(0.0027,0.1039)",0.0419136,0.0143339,0.0002055,0.0503,0.0764,0.0421,0.0068,0.0329
MOD17A2HGF_061_Gpp_500m_doy2020097000000_aid0001,Gpp_500m,aid0001,2020-04-06,221463.0,0.0029,0.1062,"(0.0029,0.1062)",0.0456385,0.0164308,0.00027,0.0559,0.0871,0.0459,0.0039,0.0351
MOD17A2HGF_061_Gpp_500m_doy2020105000000_aid0001,Gpp_500m,aid0001,2020-04-14,221463.0,0.0019,0.0751,"(0.0019,0.0751)",0.0346645,0.0111881,0.0001252,0.0422,0.0642,0.0353,0.0055,0.0275
MOD17A2HGF_061_Gpp_500m_doy2020113000000_aid0001,Gpp_500m,aid0001,2020-04-22,221463.0,0.0021,0.0783,"(0.0021,0.0783)",0.0362322,0.0108288,0.0001173,0.0433,0.0643,0.0367,0.0083,0.0293
MOD17A2HGF_061_Gpp_500m_doy2020121000000_aid0001,Gpp_500m,aid0001,2020-04-30,221463.0,0.0021,0.0834,"(0.0021,0.0834)",0.0409153,0.0129578,0.0001679,0.0498,0.076,0.0414,0.0061,0.0323
MOD17A2HGF_061_Gpp_500m_doy2020129000000_aid0001,Gpp_500m,aid0001,2020-05-08,221463.0,0.0025,0.0897,"(0.0025,0.0897)",0.0454497,0.0136342,0.0001859,0.0544,0.0809,0.0461,0.0102,0.0367
MOD17A2HGF_061_Gpp_500m_doy2020137000000_aid0001,Gpp_500m,aid0001,2020-05-16,221463.0,0.0023,0.1078,"(0.0023,0.1078)",0.0515317,0.0169293,0.0002866,0.063,0.0966,0.0519,0.007,0.0406
MOD17A2HGF_061_Gpp_500m_doy2020145000000_aid0001,Gpp_500m,aid0001,2020-05-24,221463.0,0.0028,0.0957,"(0.0028,0.0957)",0.045237,0.0156693,0.0002455,0.0561,0.0873,0.046,0.0041,0.0353
MOD17A2HGF_061_Gpp_500m_doy2020153000000_aid0001,Gpp_500m,aid0001,2020-06-01,221463.0,0.002,0.0788,"(0.002,0.0788)",0.037254,0.0130078,0.0001692,0.0461,0.0719,0.038,0.0031,0.0289
MOD17A2HGF_061_Gpp_500m_doy2020161000000_aid0001,Gpp_500m,aid0001,2020-06-09,221463.0,0.0027,0.0874,"(0.0027,0.0874)",0.0422538,0.0148039,0.0002192,0.0526,0.0826,0.0433,0.0027,0.0326
MOD17A2HGF_061_Gpp_500m_doy2020169000000_aid0001,Gpp_500m,aid0001,2020-06-17,221463.0,0.0024,0.0886,"(0.0024,0.0886)",0.0445865,0.0159646,0.0002549,0.0562,0.0886,0.0457,0.0024,0.0337
MOD17A2HGF_061_Gpp_500m_doy2020177000000_aid0001,Gpp_500m,aid0001,2020-06-25,221463.0,0.0023,0.093,"(0.0023,0.093)",0.0425459,0.0152758,0.0002334,0.0529,0.0836,0.0436,0.0023,0.0324
MOD17A2HGF_061_Gpp_500m_doy2020185000000_aid0001,Gpp_500m,aid0001,2020-07-03,221463.0,0.0024,0.0846,"(0.0024,0.0846)",0.040004,0.0159158,0.0002533,0.0518,0.0846,0.041,0.0024,0.0286
MOD17A2HGF_061_Gpp_500m_doy2020193000000_aid0001,Gpp_500m,aid0001,2020-07-11,221463.0,0.0022,0.0837,"(0.0022,0.0837)",0.0365439,0.0147062,0.0002163,0.0468,0.0777,0.0376,0.0022,0.0262
MOD17A2HGF_061_Gpp_500m_doy2020201000000_aid0001,Gpp_500m,aid0001,2020-07-19,221463.0,0.0018,0.0721,"(0.0018,0.0721)",0.0322475,0.0128779,0.0001658,0.0414,0.0691,0.0327,0.0018,0.0229
MOD17A2HGF_061_Gpp_500m_doy2020209000000_aid0001,Gpp_500m,aid0001,2020-07-27,221463.0,0.0022,0.0882,"(0.0022,0.0882)",0.0372848,0.0158895,0.0002525,0.0483,0.0822,0.0385,0.0022,0.0257
MOD17A2HGF_061_Gpp_500m_doy2020217000000_aid0001,Gpp_500m,aid0001,2020-08-04,221463.0,0.0021,0.0848,"(0.0021,0.0848)",0.0330266,0.0140644,0.0001978,0.0428,0.0726,0.0338,0.0021,0.0229
MOD17A2HGF_061_Gpp_500m_doy2020225000000_aid0001,Gpp_500m,aid0001,2020-08-12,221463.0,0.002,0.0732,"(0.002,0.0732)",0.0330069,0.0131423,0.0001727,0.0419,0.069,0.0333,0.002,0.0238
MOD17A2HGF_061_Gpp_500m_doy2020233000000_aid0001,Gpp_500m,aid0001,2020-08-20,221463.0,0.0024,0.0989,"(0.0024,0.0989)",0.0404481,0.0170594,0.000291,0.0518,0.086,0.0417,0.0024,0.029
MOD17A2HGF_061_Gpp_500m_doy2020241000000_aid0001,Gpp_500m,aid0001,2020-08-28,221463.0,0.0024,0.0959,"(0.0024,0.0959)",0.0359791,0.0156708,0.0002456,0.0459,0.0765,0.0373,0.0024,0.0255
MOD17A2HGF_061_Gpp_500m_doy2020249000000_aid0001,Gpp_500m,aid0001,2020-09-05,221463.0,0.0023,0.0962,"(0.0023,0.0962)",0.0363446,0.016685,0.0002784,0.0474,0.0819,0.0379,0.0023,0.0244
MOD17A2HGF_061_Gpp_500m_doy2020257000000_aid0001,Gpp_500m,aid0001,2020-09-13,221463.0,0.0016,0.1023,"(0.0016,0.1023)",0.0394252,0.0196834,0.0003874,0.0534,0.097,0.0406,0.0016,0.0242
MOD17A2HGF_061_Gpp_500m_doy2020265000000_aid0001,Gpp_500m,aid0001,2020-09-21,221463.0,0.0016,0.0923,"(0.0016,0.0923)",0.0359189,0.0178759,0.0003195,0.0492,0.0899,0.0373,0.0016,0.0219
MOD17A2HGF_061_Gpp_500m_doy2020273000000_aid0001,Gpp_500m,aid0001,2020-09-29,221463.0,0.0015,0.0957,"(0.0015,0.0957)",0.0367282,0.017658,0.0003118,0.0492,0.087,0.0388,0.0015,0.024
MOD17A2HGF_061_Gpp_500m_doy2020281000000_aid0001,Gpp_500m,aid0001,2020-10-07,221463.0,0.0015,0.0944,"(0.0015,0.0944)",0.0362536,0.017166,0.0002947,0.0489,0.0865,0.0371,0.0015,0.0238
MOD17A2HGF_061_Gpp_500m_doy2020289000000_aid0001,Gpp_500m,aid0001,2020-10-15,221463.0,0.0021,0.0825,"(0.0021,0.0825)",0.0367537,0.013816,0.0001909,0.0462,0.0733,0.0381,0.0021,0.0281
MOD17A2HGF_061_Gpp_500m_doy2020297000000_aid0001,Gpp_500m,aid0001,2020-10-23,221463.0,0.0023,0.1017,"(0.0023,0.1017)",0.0465082,0.0178902,0.0003201,0.0585,0.0936,0.0479,0.0023,0.0351
MOD17A2HGF_061_Gpp_500m_doy2020305000000_aid0001,Gpp_500m,aid0001,2020-10-31,221463.0,0.0024,0.0969,"(0.0024,0.0969)",0.0431078,0.0161443,0.0002606,0.054,0.0856,0.0447,0.0024,0.0329
MOD17A2HGF_061_Gpp_500m_doy2020313000000_aid0001,Gpp_500m,aid0001,2020-11-08,221463.0,0.0022,0.1021,"(0.0022,0.1021)",0.0440386,0.016828,0.0002832,0.0548,0.0867,0.0448,0.0022,0.0335
MOD17A2HGF_061_Gpp_500m_doy2020321000000_aid0001,Gpp_500m,aid0001,2020-11-16,221463.0,0.0016,0.1036,"(0.0016,0.1036)",0.0439275,0.0184076,0.0003388,0.0559,0.0917,0.0443,0.0016,0.032
